transaction_id,payout_batch_id,reference,date,amount,currency,payee,description,source_status
TXN-101436,BATCH-1057,REF-174810,2026-04-12,21866.75,EUR,Hickman-Walter,Vendor payout,approved
TXN-101437,BATCH-1057,REF-675952,2026-02-26,567.85,USD,Roberts LLC,Vendor payout,approved
TXN-101438,BATCH-1057,REF-443458,2026-02-19,18980.69,USD,"Ramirez, Hernandez and Fox",Vendor payout,approved
TXN-101439,BATCH-1057,REF-257851,2026-03-28,5834.91,GBP,"Chavez, Davis and Walton",Vendor payout,approved
TXN-101440,BATCH-1057,REF-533561,2026-03-28,11538.08,EUR,Anderson-Parks,Vendor payout,approved
TXN-101441,BATCH-1057,REF-450520,2026-04-02,16260.33,EUR,"Ward, Garcia and Henry",Vendor payout,approved
TXN-101442,BATCH-1057,REF-589942,2026-02-23,21806.18,USD,Webster and Sons,Vendor payout,approved
TXN-101443,BATCH-1057,REF-528910,2026-04-12,14285.11,EUR,Thomas PLC,Vendor payout,approved
TXN-101444,BATCH-1057,REF-816741,2026-03-22,23538.63,EUR,King LLC,Vendor payout,approved
TXN-101445,BATCH-1057,REF-325482,2026-03-06,2191.92,USD,Washington-West,Vendor payout,approved
TXN-101446,BATCH-1057,REF-519320,2026-02-22,7034.59,EUR,"Clarke, Johnson and Watson",Vendor payout,approved
TXN-101447,BATCH-1057,REF-342805,2026-03-30,6923.75,USD,Gray PLC,Vendor payout,approved
TXN-101448,BATCH-1057,REF-326787,2026-01-09,1700.46,USD,Beard-Cooper,Vendor payout,approved
TXN-101449,BATCH-1057,REF-297108,2026-01-01,7498.33,EUR,"Hernandez, Wade and Rodriguez",Vendor payout,approved
TXN-101450,BATCH-1058,REF-313443,2026-01-12,11989.67,USD,Walter Inc,Vendor payout,approved
TXN-101451,BATCH-1058,REF-677112,2026-03-04,15951.44,GBP,Peterson LLC,Vendor payout,approved
TXN-101452,BATCH-1058,REF-664172,2026-01-28,9435.33,EUR,Dickson Inc,Vendor payout,approved
TXN-101453,BATCH-1058,REF-264611,2026-02-09,4747.24,USD,Anderson-Parks,Vendor payout,approved
TXN-101454,BATCH-1058,REF-521084,2026-04-03,2289.68,USD,"Thompson, Cooper and Young",Vendor payout,approved
TXN-101455,BATCH-1058,REF-149757,2026-04-25,11037.75,USD,Cobb Group,Vendor payout,approved
TXN-101456,BATCH-1058,REF-685484,2026-04-11,8155.27,EUR,Barrera Group,Vendor payout,approved
TXN-101457,BATCH-1058,REF-499020,2026-03-24,597.12,USD,"Rodriguez, Evans and Patterson",Vendor payout,approved
TXN-101458,BATCH-1058,REF-769029,2026-04-29,15829.67,EUR,Morgan-Mckinney,Vendor payout,approved
TXN-101459,BATCH-1058,REF-938496,2026-03-26,8647.94,USD,"Cox, Fernandez and Baker",Vendor payout,approved
TXN-101460,BATCH-1058,REF-745592,2026-02-13,22823.9,EUR,Walters LLC,Vendor payout,approved
TXN-101461,BATCH-1058,REF-116709,2026-02-21,17669.76,USD,"Drake, Torres and Murray",Vendor payout,approved
TXN-101462,BATCH-1058,REF-187484,2026-02-02,1065.41,GBP,Hughes Inc,Vendor payout,approved
TXN-101463,BATCH-1058,REF-633367,2026-03-09,5533.43,GBP,Randolph and Sons,Vendor payout,approved
TXN-101464,BATCH-1058,REF-500755,2026-03-13,22120.9,USD,Maxwell-Shepherd,Vendor payout,approved
TXN-101465,BATCH-1058,REF-357836,2026-04-04,21424.53,GBP,"Fox, Hernandez and Ryan",Vendor payout,approved
TXN-101466,BATCH-1058,REF-197492,2026-04-23,3225.44,USD,Robinson Group,Vendor payout,approved
TXN-101467,BATCH-1058,REF-792929,2026-03-30,20871.96,EUR,Wagner Ltd,Vendor payout,approved
TXN-101468,BATCH-1058,REF-459502,2026-03-07,5261.47,EUR,"Liu, Parsons and Delacruz",Vendor payout,approved
TXN-101469,BATCH-1058,REF-441263,2026-03-15,12003.76,EUR,Robbins LLC,Vendor payout,approved
TXN-101470,BATCH-1058,REF-767013,2026-04-01,24135.06,USD,Cooper Ltd,Vendor payout,approved
TXN-101471,BATCH-1058,REF-433754,2026-04-11,6723.82,EUR,Morgan-Mckinney,Vendor payout,approved
TXN-101472,BATCH-1058,REF-975634,2026-01-08,8790.29,GBP,"Short, Moore and Douglas",Vendor payout,approved
TXN-101473,BATCH-1058,REF-500105,2026-03-03,7650.11,GBP,Schneider Ltd,Vendor payout,approved
TXN-101474,BATCH-1058,REF-329820,2026-04-22,13849.88,USD,"Rogers, Anderson and Campos",Vendor payout,approved
TXN-101475,BATCH-1059,REF-997363,2026-03-04,22315.09,USD,"Moss, Atkins and Daniels",Vendor payout,approved
TXN-101476,BATCH-1059,REF-656495,2026-04-01,2699.46,GBP,Smith Ltd,Vendor payout,approved
TXN-101477,BATCH-1059,REF-456708,2026-02-28,13938.14,USD,Arroyo-Pope,Vendor payout,approved
TXN-101478,BATCH-1059,REF-603838,2026-04-17,11159.13,GBP,Hughes Inc,Vendor payout,approved
TXN-101479,BATCH-1059,REF-804836,2026-01-27,15110.28,USD,"Taylor, Zavala and Bates",Vendor payout,approved
TXN-101480,BATCH-1059,REF-860515,2026-02-08,12048.18,EUR,"Martinez, Joseph and Simmons",Vendor payout,approved
TXN-101481,BATCH-1059,REF-524584,2026-03-04,20755.96,EUR,Johnson Inc,Vendor payout,approved
TXN-101482,BATCH-1059,REF-795428,2026-01-31,19168.33,GBP,"Hayes, Luna and Miller",Vendor payout,approved
TXN-101483,BATCH-1059,REF-199856,2026-02-09,6777.33,GBP,"Salinas, Barnes and Cooper",Vendor payout,approved
TXN-101484,BATCH-1059,REF-611494,2026-04-17,12162.46,GBP,Church Inc,Vendor payout,approved
TXN-101485,BATCH-1059,REF-206705,2026-03-01,11114.89,EUR,Li-Jones,Vendor payout,approved
TXN-101486,BATCH-1059,REF-397167,2026-03-05,24867.48,GBP,"Ramirez, Hernandez and Fox",Vendor payout,approved
TXN-101487,BATCH-1059,REF-501832,2026-05-01,18955.51,EUR,Hamilton-Bautista,Vendor payout,approved
TXN-101488,BATCH-1059,REF-918511,2026-04-14,2768.3,EUR,Gomez-Cardenas,Vendor payout,approved
TXN-101489,BATCH-1059,REF-612805,2026-01-06,17588.19,GBP,Lewis-Robinson,Vendor payout,approved
TXN-101490,BATCH-1059,REF-616422,2026-01-22,1202.03,EUR,Newman-Thomas,Vendor payout,approved
TXN-101491,BATCH-1059,REF-154053,2026-03-27,4920.53,GBP,Price PLC,Vendor payout,approved
TXN-101492,BATCH-1059,REF-720020,2026-04-14,5951.18,GBP,Bowers Ltd,Vendor payout,approved
TXN-101493,BATCH-1059,REF-213461,2026-01-11,8073.73,USD,"Lewis, Joyce and Robertson",Vendor payout,approved
TXN-101494,BATCH-1059,REF-492990,2026-01-24,9454.12,EUR,Wright Group,Vendor payout,approved
TXN-101495,BATCH-1059,REF-679460,2026-01-27,17186.56,USD,Welch-Peck,Vendor payout,approved
TXN-101496,BATCH-1059,REF-178119,2026-01-04,9565.5,USD,Erickson and Sons,Vendor payout,approved
TXN-101497,BATCH-1059,REF-606362,2026-03-01,12716.25,EUR,"Garcia, Mercado and West",Vendor payout,approved
TXN-101498,BATCH-1059,REF-536245,2026-03-23,16363.79,GBP,"Owen, Gibson and Johnson",Vendor payout,approved
TXN-101499,BATCH-1059,REF-520065,2026-04-12,9693.39,EUR,Harvey Inc,Vendor payout,approved
TXN-101500,BATCH-1060,REF-452628,2026-01-17,16138.19,USD,Davis-Mitchell,Vendor payout,approved
TXN-101501,BATCH-1060,REF-223591,2026-01-23,23863.25,EUR,Jones-Graham,Vendor payout,approved
TXN-101502,BATCH-1060,REF-931171,2026-02-16,13771.31,GBP,Reed PLC,Vendor payout,approved
TXN-101503,BATCH-1060,REF-426629,2026-03-03,11229.65,EUR,White Group,Vendor payout,approved
TXN-101504,BATCH-1060,REF-638157,2026-02-17,4755.22,GBP,"Davis, Kim and Ingram",Vendor payout,approved
TXN-101505,BATCH-1060,REF-159751,2026-02-27,840.64,EUR,Colon Group,Vendor payout,approved
TXN-101506,BATCH-1060,REF-684426,2026-04-07,9644.99,EUR,"Miller, Anderson and Padilla",Vendor payout,approved
TXN-101507,BATCH-1060,REF-347814,2026-04-08,21072.89,GBP,Bowers Ltd,Vendor payout,approved
TXN-101508,BATCH-1060,REF-394551,2026-03-11,2929.85,USD,Church Inc,Vendor payout,approved
TXN-101509,BATCH-1060,REF-477360,2026-04-25,12104.13,EUR,"Clarke, Johnson and Watson",Vendor payout,approved
TXN-101510,BATCH-1060,REF-692733,2026-03-07,10472.73,EUR,Schneider Ltd,Vendor payout,approved
TXN-101511,BATCH-1060,REF-983793,2026-01-02,13222.41,EUR,"Payne, Wall and Hernandez",Vendor payout,approved
TXN-101512,BATCH-1060,REF-893634,2026-01-06,10989.85,EUR,"Williams, Oneill and Torres",Vendor payout,approved
TXN-101513,BATCH-1060,REF-726077,2026-03-12,24709.19,USD,Allen and Sons,Vendor payout,approved
TXN-101514,BATCH-1060,REF-989364,2026-04-17,588.38,EUR,Peters-Ward,Vendor payout,approved
TXN-101515,BATCH-1060,REF-460326,2026-03-06,14979.67,USD,Ramsey-Caldwell,Vendor payout,approved
TXN-101516,BATCH-1060,REF-110282,2026-04-11,24047.12,GBP,Lawrence-Lee,Vendor payout,approved
TXN-101517,BATCH-1060,REF-768510,2026-03-09,12004.79,EUR,"Walker, Garcia and Mcguire",Vendor payout,approved
TXN-101518,BATCH-1060,REF-238116,2026-03-26,23064.53,GBP,Young-Hudson,Vendor payout,approved
TXN-101519,BATCH-1060,REF-798910,2026-04-28,4362.69,USD,Davis PLC,Vendor payout,approved
TXN-101520,BATCH-1060,REF-122232,2026-01-20,7822.68,GBP,Rose-Gonzales,Vendor payout,approved
TXN-101521,BATCH-1060,REF-382130,2026-01-08,15497.36,GBP,Smith and Sons,Vendor payout,approved
TXN-101522,BATCH-1060,REF-870645,2026-02-07,1408.67,GBP,"Wilson, Robertson and Gonzalez",Vendor payout,approved
TXN-101523,BATCH-1060,REF-260986,2026-03-18,21614.1,EUR,Hays-Dalton,Vendor payout,approved
TXN-101524,BATCH-1060,REF-747417,2026-01-04,15242.38,EUR,Reeves Ltd,Vendor payout,approved
TXN-101525,BATCH-1061,REF-457004,2026-03-16,14394.34,USD,Gonzalez-Mcdaniel,Vendor payout,approved
TXN-101526,BATCH-1061,REF-581810,2026-04-17,24340.55,EUR,Charles-Butler,Vendor payout,approved
TXN-101527,BATCH-1061,REF-173494,2026-03-30,12940.36,GBP,Lane-Hines,Vendor payout,approved
TXN-101528,BATCH-1061,REF-584903,2026-03-21,4958.89,EUR,Wilson Ltd,Vendor payout,approved
TXN-101529,BATCH-1061,REF-659877,2026-04-29,19078.41,USD,Arellano-Whitaker,Vendor payout,approved
TXN-101530,BATCH-1061,REF-500496,2026-02-21,10394.61,EUR,Schneider Ltd,Vendor payout,approved
TXN-101531,BATCH-1061,REF-205125,2026-04-27,17952.86,EUR,"Pena, Jones and Sanchez",Vendor payout,approved
TXN-101532,BATCH-1061,REF-168970,2026-03-23,10542.08,USD,Price PLC,Vendor payout,approved
TXN-101533,BATCH-1061,REF-827228,2026-04-27,15421.01,GBP,Kirk-Henson,Vendor payout,approved
TXN-101534,BATCH-1061,REF-312643,2026-04-03,10082.03,USD,Allen Group,Vendor payout,approved
TXN-101535,BATCH-1061,REF-372428,2026-02-10,6254.25,GBP,"Martinez, Joseph and Simmons",Vendor payout,approved
TXN-101536,BATCH-1061,REF-342428,2026-02-09,23653.58,USD,Lopez-Stout,Vendor payout,approved
TXN-101537,BATCH-1061,REF-332065,2026-04-25,6221.8,GBP,"Evans, Conway and Hall",Vendor payout,approved
TXN-101538,BATCH-1061,REF-764315,2026-01-03,3834.36,EUR,Kim Group,Vendor payout,approved
TXN-101539,BATCH-1061,REF-194135,2026-04-01,8183.17,USD,"Salinas, Barnes and Cooper",Vendor payout,approved
TXN-101540,BATCH-1061,REF-952505,2026-02-17,7656.07,USD,Mata Inc,Vendor payout,approved
TXN-101541,BATCH-1061,REF-366263,2026-03-20,17894.53,USD,Newman-Thomas,Vendor payout,approved
TXN-101542,BATCH-1061,REF-980694,2026-01-03,24517.02,EUR,Brown and Sons,Vendor payout,approved
TXN-101543,BATCH-1061,REF-429664,2026-01-08,7833.7,EUR,Smith Ltd,Vendor payout,approved
TXN-101544,BATCH-1061,REF-146275,2026-01-14,18635.44,GBP,"Bates, Diaz and Lowe",Vendor payout,approved
TXN-101545,BATCH-1061,REF-354880,2026-02-19,980.67,EUR,Davenport PLC,Vendor payout,approved
TXN-101546,BATCH-1061,REF-895516,2026-03-10,8368.43,EUR,Gardner Inc,Vendor payout,approved
TXN-101547,BATCH-1061,REF-118604,2026-02-06,11466.08,EUR,Dickson-Gutierrez,Vendor payout,approved
TXN-101548,BATCH-1061,REF-531652,2026-01-27,8683.32,EUR,Hunter-Nicholson,Vendor payout,approved
TXN-101549,BATCH-1061,REF-147640,2026-02-25,2122.93,EUR,Beard-Cooper,Vendor payout,approved
TXN-101550,BATCH-1062,REF-654965,2026-02-14,431.03,USD,Thompson-Campbell,Vendor payout,approved
TXN-101551,BATCH-1062,REF-489206,2026-01-14,2728.93,USD,Kirk-Henson,Vendor payout,approved
TXN-101552,BATCH-1062,REF-854892,2026-04-06,14756.6,USD,"Owens, Peters and White",Vendor payout,approved
TXN-101553,BATCH-1062,REF-651710,2026-02-01,5383.51,USD,"Molina, Wells and Bright",Vendor payout,approved
TXN-101554,BATCH-1062,REF-506308,2026-04-07,7869.45,EUR,"Howard, Russo and Smith",Vendor payout,approved
TXN-101555,BATCH-1062,REF-235936,2026-01-05,129.33,USD,"Martinez, Henderson and Osborne",Vendor payout,approved
TXN-101556,BATCH-1062,REF-631461,2026-04-09,23077.62,GBP,Erickson and Sons,Vendor payout,approved
TXN-101557,BATCH-1062,REF-186924,2026-02-23,14602.99,EUR,Maxwell-Shepherd,Vendor payout,approved
TXN-101558,BATCH-1062,REF-583906,2026-04-22,4805.04,USD,Brown and Sons,Vendor payout,approved
TXN-101559,BATCH-1062,REF-106712,2026-02-22,15116.96,USD,Brown Ltd,Vendor payout,approved
TXN-101560,BATCH-1062,REF-418529,2026-04-24,23911.42,GBP,"Dorsey, Patterson and Harrison",Vendor payout,approved
TXN-101561,BATCH-1062,REF-110179,2026-02-09,23598.11,GBP,Hawkins-Saunders,Vendor payout,approved
TXN-101562,BATCH-1062,REF-410286,2026-01-13,19814.81,EUR,Allen-Taylor,Vendor payout,approved
TXN-101563,BATCH-1062,REF-380734,2026-04-03,15001.1,USD,Allen-Taylor,Vendor payout,approved
TXN-101564,BATCH-1062,REF-294848,2026-01-12,18701.15,GBP,"Jackson, Romero and Mendez",Vendor payout,approved
TXN-101565,BATCH-1062,REF-128062,2026-01-11,6054.86,GBP,Hamilton-Bautista,Vendor payout,approved
TXN-101566,BATCH-1062,REF-912538,2026-02-18,11610.38,EUR,Roberts Group,Vendor payout,approved
TXN-101567,BATCH-1062,REF-609908,2026-02-26,19953.36,USD,"Chavez, Davis and Walton",Vendor payout,approved
TXN-101568,BATCH-1062,REF-124773,2026-03-20,20807.88,USD,"Yu, Nguyen and Wood",Vendor payout,approved
TXN-101569,BATCH-1062,REF-269616,2026-05-01,24623.55,EUR,Dudley Ltd,Vendor payout,approved
TXN-101570,BATCH-1062,REF-854283,2026-01-28,9633.55,EUR,Mitchell-Byrd,Vendor payout,approved
TXN-101571,BATCH-1062,REF-882498,2026-04-12,17948.48,USD,Lopez-Stout,Vendor payout,approved
TXN-101572,BATCH-1062,REF-310510,2026-03-15,17539.85,USD,Vincent-Mcclure,Vendor payout,approved
TXN-101573,BATCH-1062,REF-242865,2026-02-19,15197.94,USD,Phillips-Wyatt,Vendor payout,approved
TXN-101574,BATCH-1062,REF-609605,2026-02-16,16573.98,GBP,Thompson-Washington,Vendor payout,approved
TXN-101575,BATCH-1063,REF-125012,2026-02-12,15118.31,GBP,Nguyen-White,Vendor payout,approved
TXN-101576,BATCH-1063,REF-883270,2026-04-09,4833.35,EUR,Kim Group,Vendor payout,approved
TXN-101577,BATCH-1063,REF-524546,2026-04-20,19109.95,GBP,Roberts Group,Vendor payout,approved
TXN-101578,BATCH-1063,REF-859839,2026-02-10,15712.54,EUR,Howard-Mcdonald,Vendor payout,approved
TXN-101579,BATCH-1063,REF-130467,2026-04-17,1601.68,GBP,Orozco Ltd,Vendor payout,approved
TXN-101580,BATCH-1063,REF-336273,2026-01-19,10877.77,USD,Jenkins-Henderson,Vendor payout,approved
TXN-101581,BATCH-1063,REF-986738,2026-02-11,11540.86,EUR,"George, Lewis and Mitchell",Vendor payout,approved
TXN-101582,BATCH-1063,REF-921196,2026-02-09,12694.71,USD,"Howard, Lynch and Morris",Vendor payout,approved
TXN-101583,BATCH-1063,REF-602172,2026-03-09,17472.55,USD,"Berry, Rios and Marshall",Vendor payout,approved
TXN-101584,BATCH-1063,REF-299503,2026-01-19,9896.86,USD,"Ramirez, Hernandez and Fox",Vendor payout,approved
TXN-101585,BATCH-1063,REF-463076,2026-04-08,24419.23,GBP,Brady-Ford,Vendor payout,approved
TXN-101586,BATCH-1063,REF-585507,2026-03-25,3731.73,EUR,"Garner, Lawson and Richard",Vendor payout,approved
TXN-101587,BATCH-1063,REF-274198,2026-03-15,826.03,GBP,"Brown, Middleton and Williams",Vendor payout,approved
TXN-101588,BATCH-1063,REF-404724,2026-04-08,5757.46,EUR,"Howell, Hart and Swanson",Vendor payout,approved
TXN-101589,BATCH-1063,REF-319509,2026-04-08,12264.17,GBP,"Fleming, King and Herring",Vendor payout,approved
TXN-101590,BATCH-1063,REF-550126,2026-01-17,17223.67,EUR,"Hernandez, Wade and Rodriguez",Vendor payout,approved
TXN-101591,BATCH-1063,REF-959071,2026-04-23,16749.9,GBP,Roberts LLC,Vendor payout,approved
TXN-101592,BATCH-1063,REF-685264,2026-04-18,3121.1,EUR,Pennington PLC,Vendor payout,approved
TXN-101593,BATCH-1063,REF-404244,2026-02-06,132.0,GBP,Prince-Martinez,Vendor payout,approved
TXN-101594,BATCH-1063,REF-700986,2026-03-20,176.63,USD,Lewis-Robinson,Vendor payout,approved
TXN-101595,BATCH-1063,REF-779395,2026-02-28,8126.32,GBP,King-George,Vendor payout,approved
TXN-101596,BATCH-1063,REF-221437,2026-01-12,14905.46,USD,Kelly-Murphy,Vendor payout,approved
TXN-101597,BATCH-1063,REF-476170,2026-04-27,24235.01,USD,Howard LLC,Vendor payout,approved
TXN-101598,BATCH-1063,REF-289841,2026-03-18,23991.62,EUR,"Snow, Rodgers and Miller",Vendor payout,approved
TXN-101599,BATCH-1063,REF-563629,2026-01-19,18970.94,EUR,Park-Daniels,Vendor payout,approved
TXN-101600,BATCH-1064,REF-221934,2026-01-24,21957.91,GBP,Schneider Ltd,Vendor payout,approved
TXN-101601,BATCH-1064,REF-210968,2026-02-19,200.64,EUR,Robbins LLC,Vendor payout,approved
TXN-101602,BATCH-1064,REF-809633,2026-03-08,22811.32,USD,Brown LLC,Vendor payout,approved
TXN-101603,BATCH-1064,REF-696087,2026-04-02,9913.24,USD,Flynn-Matthews,Vendor payout,approved
TXN-101604,BATCH-1064,REF-709778,2026-02-21,6945.67,USD,"Hernandez, Hill and Hull",Vendor payout,approved
TXN-101605,BATCH-1064,REF-740914,2026-01-27,6255.9,GBP,Hickman-Walter,Vendor payout,approved
TXN-101606,BATCH-1064,REF-496798,2026-01-10,8263.4,GBP,Mccoy Ltd,Vendor payout,approved
TXN-101607,BATCH-1064,REF-819409,2026-04-23,11655.65,EUR,Smith-Abbott,Vendor payout,approved
TXN-101608,BATCH-1064,REF-733355,2026-03-17,22607.14,EUR,"Mooney, Black and Roach",Vendor payout,approved
TXN-101609,BATCH-1064,REF-375232,2026-01-20,20226.33,EUR,"Shaw, Baker and Scott",Vendor payout,approved
TXN-101610,BATCH-1064,REF-256024,2026-01-06,7866.23,EUR,"Hernandez, Hill and Hull",Vendor payout,approved
TXN-101611,BATCH-1064,REF-254638,2026-03-23,13786.53,USD,Leach-Walker,Vendor payout,approved
TXN-101612,BATCH-1064,REF-684536,2026-02-23,9132.83,EUR,"Rodriguez, Sutton and Santiago",Vendor payout,approved
TXN-101613,BATCH-1064,REF-665112,2026-04-09,190.26,EUR,"Salinas, Barnes and Cooper",Vendor payout,approved
TXN-101614,BATCH-1064,REF-495344,2026-03-14,17364.67,USD,Smith-Gaines,Vendor payout,approved
TXN-101615,BATCH-1064,REF-774564,2026-02-25,10025.27,EUR,"Bates, Diaz and Lowe",Vendor payout,approved
TXN-101616,BATCH-1064,REF-177474,2026-04-04,22811.3,EUR,Jones-Taylor,Vendor payout,approved
TXN-101617,BATCH-1064,REF-281756,2026-01-21,5627.67,EUR,White Group,Vendor payout,approved
TXN-101618,BATCH-1064,REF-566516,2026-04-24,12287.61,GBP,Wilson Group,Vendor payout,approved
TXN-101619,BATCH-1064,REF-707744,2026-03-06,10413.53,EUR,Johnson-Ruiz,Vendor payout,approved
TXN-101620,BATCH-1064,REF-583427,2026-02-16,22922.48,EUR,"Curry, Wolfe and Ramirez",Vendor payout,approved
TXN-101621,BATCH-1064,REF-249190,2026-01-12,11715.87,USD,Perez-Neal,Vendor payout,approved
TXN-101622,BATCH-1064,REF-558801,2026-01-16,17693.41,EUR,"Rollins, Charles and Black",Vendor payout,approved
TXN-101623,BATCH-1064,REF-167217,2026-03-23,24236.12,GBP,Shaw-Stuart,Vendor payout,approved
TXN-101624,BATCH-1064,REF-189758,2026-03-19,19800.29,USD,Young-Hudson,Vendor payout,approved
TXN-101625,BATCH-1065,REF-967183,2026-03-02,16230.38,GBP,Nguyen-White,Vendor payout,approved
TXN-101626,BATCH-1065,REF-968931,2026-04-29,24361.78,USD,Thomas PLC,Vendor payout,approved
TXN-101627,BATCH-1065,REF-815839,2026-04-01,4107.72,GBP,Nguyen-Roberts,Vendor payout,approved
TXN-101628,BATCH-1065,REF-424253,2026-04-06,8049.25,GBP,"Hernandez, Hill and Hull",Vendor payout,approved
TXN-101629,BATCH-1065,REF-296769,2026-01-12,23530.42,GBP,Johnson-Ruiz,Vendor payout,approved
TXN-101630,BATCH-1065,REF-904070,2026-03-05,20941.13,EUR,"Curtis, Turner and Soto",Vendor payout,approved
TXN-101631,BATCH-1065,REF-279217,2026-02-21,23901.16,EUR,"Ward, Garcia and Henry",Vendor payout,approved
TXN-101632,BATCH-1065,REF-222222,2026-04-26,18422.52,USD,Li-Martinez,Vendor payout,approved
TXN-101633,BATCH-1065,REF-223505,2026-02-22,1932.44,EUR,Young-Hudson,Vendor payout,approved
TXN-101634,BATCH-1065,REF-451216,2026-01-02,15414.59,EUR,Thompson-Campbell,Vendor payout,approved
TXN-101635,BATCH-1065,REF-419865,2026-02-27,15231.03,GBP,Robbins LLC,Vendor payout,approved
TXN-101636,BATCH-1065,REF-149722,2026-03-10,11463.83,EUR,"Johnson, Phillips and Brown",Vendor payout,approved
TXN-101637,BATCH-1065,REF-573871,2026-02-03,7347.52,EUR,Fitzgerald PLC,Vendor payout,approved
TXN-101638,BATCH-1065,REF-167111,2026-03-26,4570.33,EUR,"Rogers, Anderson and Campos",Vendor payout,approved
TXN-101639,BATCH-1065,REF-521593,2026-04-13,24530.18,EUR,Griffin Inc,Vendor payout,approved
TXN-101640,BATCH-1065,REF-236877,2026-04-01,2575.9,USD,Reeves Ltd,Vendor payout,approved
TXN-101641,BATCH-1065,REF-165669,2026-01-25,21808.32,EUR,Gonzalez Inc,Vendor payout,approved
TXN-101642,BATCH-1065,REF-520835,2026-03-07,8684.25,GBP,"Davis, Kim and Ingram",Vendor payout,approved
TXN-101643,BATCH-1065,REF-743251,2026-04-17,10833.96,USD,Brady-Ford,Vendor payout,approved
TXN-101644,BATCH-1065,REF-807276,2026-04-18,6082.41,GBP,Jones Group,Vendor payout,approved
TXN-101645,BATCH-1065,REF-564009,2026-04-11,13085.78,EUR,Kennedy-Marks,Vendor payout,approved
TXN-101646,BATCH-1065,REF-183879,2026-02-26,11234.67,USD,Allen Inc,Vendor payout,approved
TXN-101647,BATCH-1065,REF-848512,2026-03-24,21472.99,EUR,Cooper PLC,Vendor payout,approved
TXN-101648,BATCH-1065,REF-843635,2026-02-09,20399.97,EUR,Hughes Inc,Vendor payout,approved
TXN-101649,BATCH-1065,REF-209325,2026-02-07,22312.02,EUR,"Bates, Diaz and Lowe",Vendor payout,approved
TXN-101650,BATCH-1066,REF-639911,2026-02-05,9518.34,USD,Davis-Mitchell,Vendor payout,approved
TXN-101651,BATCH-1066,REF-791258,2026-01-02,22952.54,EUR,Peters-Ward,Vendor payout,approved
TXN-101652,BATCH-1066,REF-853308,2026-05-01,5178.07,USD,"Hernandez, Wade and Rodriguez",Vendor payout,approved
TXN-101653,BATCH-1066,REF-674739,2026-04-25,13754.35,USD,Jimenez-Bradley,Vendor payout,approved
TXN-101654,BATCH-1066,REF-434254,2026-01-10,12287.78,GBP,Jones-Turner,Vendor payout,approved
