stripe_id,reference,date,gross_amount,fee,net_amount,currency,payee,status
po_5380869,REF-211457,2026-04-25T00:00:00Z,20824.52,2.86,20805.98,EUR,Dickson Inc,pending
po_6131376,REF-328199,2026-02-18T00:00:00Z,7994.280000000001,15.98,7975.52,USD,Davis PLC,processing
po_8021886,REF-740972,2026-04-05T00:00:00Z,22889.41,2.22,22868.79,USD,Roberts Group,pending
po_6127619,REF-601449,2026-01-03T00:00:00Z,4830.43,4.26,4822.93,EUR,"Hernandez, Hill and Hull",pending
po_6176461,REF-930380,2026-04-22T00:00:00Z,2419.28,2.79,2374.09,GBP,Simmons-Green,settled
po_6161516,REF-679597,2026-04-07T00:00:00Z,7295.0,7.67,7272.48,USD,"Thompson, Cooper and Young",settled
po_4229956,REF-108456,2026-02-04T00:00:00Z,16466.73,7.08,16442.82,EUR,"Payne, Wall and Hernandez",pending
po_1591105,REF-964710,2026-03-06T00:00:00Z,24785.27,4.32,24753.2,GBP,Nguyen-White,processing
po_4219121,REF-281685,2026-03-17T00:00:00Z,10864.57,1.31,10833.74,GBP,Best Inc,pending
po_9680402,REF-102307,2026-02-06T00:00:00Z,3219.64,5.37,3192.24,GBP,Schneider Ltd,pending
po_3962773,REF-557367,2026-02-17T00:00:00Z,9308.699999999999,12.78,9288.9,GBP,"Graham, Ferguson and Hill",pending
po_1138525,REF-961082,2026-02-12T00:00:00Z,558.2600000000001,9.11,545.07,EUR,Walter Inc,processing
po_5596432,REF-444076,2026-02-20T00:00:00Z,8092.51,10.66,8084.83,USD,Allen Ltd,processing
po_8676852,REF-495618,2026-03-26T00:00:00Z,24684.54,17.25,24649.23,GBP,"Kennedy, Lopez and Norton",settled
po_2721829,REF-561703,2026-03-20T00:00:00Z,14633.95,10.13,14616.45,USD,"Hansen, Herrera and Taylor",failed
po_4429433,REF-863333,2026-03-10T00:00:00Z,41.21,4.94,26.29,EUR,"Hernandez, Greer and Jackson",failed
po_9128100,REF-391754,2026-04-23T00:00:00Z,14415.51,1.87,14397.7,EUR,Li-Jones,failed
po_6431223,REF-275970,2026-03-16T00:00:00Z,1869.41,19.98,1825.72,GBP,Wilson Group,processing
po_1868567,REF-174810,2026-04-11T00:00:00Z,21900.64,4.72,21866.75,EUR,Hickman-Walter,failed
po_3473460,REF-675952,2026-02-25T00:00:00Z,613.27,18.17,567.85,USD,Roberts LLC,processing
po_5331289,REF-443458,2026-02-18T00:00:00Z,19001.44,15.84,18980.69,USD,"Ramirez, Hernandez and Fox",processing
po_8524467,REF-257851,2026-03-27T00:00:00Z,5879.17,16.93,5834.91,GBP,"Chavez, Davis and Walton",processing
po_9319786,REF-533561,2026-03-27T00:00:00Z,11552.06,10.42,11538.08,EUR,Anderson-Parks,failed
po_5026970,REF-450520,2026-04-01T00:00:00Z,16284.66,9.85,16260.33,EUR,"Ward, Garcia and Henry",processing
po_4484579,REF-589942,2026-02-22T00:00:00Z,21839.12,4.95,21806.18,USD,Webster and Sons,settled
po_8091166,REF-528910,2026-04-11T00:00:00Z,14304.02,7.5,14285.11,EUR,Thomas PLC,pending
po_7067867,REF-816741,2026-03-21T00:00:00Z,23580.030000000002,2.48,23538.63,EUR,King LLC,processing
po_8527555,REF-325482,2026-03-05T00:00:00Z,2213.75,2.77,2191.92,USD,Washington-West,processing
po_3234175,REF-519320,2026-02-21T00:00:00Z,7053.66,7.52,7034.59,EUR,"Clarke, Johnson and Watson",failed
po_5668083,REF-342805,2026-03-29T00:00:00Z,6965.82,13.93,6923.75,USD,Gray PLC,processing
po_5250179,REF-326787,2026-01-08T00:00:00Z,1723.7,15.07,1700.46,USD,Beard-Cooper,failed
po_4785951,REF-297108,2025-12-31T00:00:00Z,7540.41,19.85,7498.33,EUR,"Hernandez, Wade and Rodriguez",processing
po_6339847,REF-313443,2026-01-11T00:00:00Z,12016.86,2.49,11989.67,USD,Walter Inc,pending
po_3865701,REF-677112,2026-03-03T00:00:00Z,16000.03,11.53,15951.44,GBP,Peterson LLC,processing
po_1930920,REF-664172,2026-01-27T00:00:00Z,9484.97,19.25,9435.33,EUR,Dickson Inc,settled
po_3908982,REF-264611,2026-02-08T00:00:00Z,4751.34,6.97,4747.24,USD,Anderson-Parks,processing
po_6380919,REF-521084,2026-04-02T00:00:00Z,2301.6299999999997,4.61,2289.68,USD,"Thompson, Cooper and Young",failed
po_7824589,REF-149757,2026-04-24T00:00:00Z,11075.08,14.45,11037.75,USD,Cobb Group,pending
po_6725110,REF-685484,2026-04-10T00:00:00Z,8163.75,8.92,8155.27,EUR,Barrera Group,settled
po_7786347,REF-499020,2026-03-23T00:00:00Z,624.36,8.93,597.12,USD,"Rodriguez, Evans and Patterson",pending
po_5546458,REF-769029,2026-04-28T00:00:00Z,15855.0,16.19,15829.67,EUR,Morgan-Mckinney,settled
po_1824706,REF-938496,2026-03-25T00:00:00Z,8683.41,4.0,8647.94,USD,"Cox, Fernandez and Baker",settled
po_2482641,REF-745592,2026-02-12T00:00:00Z,22839.370000000003,4.54,22823.9,EUR,Walters LLC,settled
po_6040478,REF-116709,2026-02-20T00:00:00Z,17714.19,6.01,17669.76,USD,"Drake, Torres and Murray",processing
po_1591852,REF-187484,2026-02-01T00:00:00Z,1071.0,8.39,1065.41,GBP,Hughes Inc,failed
po_7990905,REF-633367,2026-03-08T00:00:00Z,5566.14,17.82,5533.43,GBP,Randolph and Sons,pending
po_4595677,REF-500755,2026-03-12T00:00:00Z,22146.84,4.94,22120.9,USD,Maxwell-Shepherd,settled
po_8710832,REF-357836,2026-04-03T00:00:00Z,21465.17,14.89,21424.53,GBP,"Fox, Hernandez and Ryan",failed
po_9278287,REF-197492,2026-04-22T00:00:00Z,3226.82,11.58,3225.44,USD,Robinson Group,processing
po_1027018,REF-792929,2026-03-29T00:00:00Z,20910.21,3.1,20871.96,EUR,Wagner Ltd,pending
po_9428568,REF-459502,2026-03-06T00:00:00Z,5263.38,19.03,5261.47,EUR,"Liu, Parsons and Delacruz",failed
po_6532337,REF-441263,2026-03-14T00:00:00Z,12034.15,4.01,12003.76,EUR,Robbins LLC,processing
po_2976629,REF-767013,2026-03-31T00:00:00Z,24174.77,12.76,24135.06,USD,Cooper Ltd,processing
po_4985978,REF-433754,2026-04-10T00:00:00Z,6770.65,1.15,6723.82,EUR,Morgan-Mckinney,settled
po_3894941,REF-975634,2026-01-07T00:00:00Z,8836.470000000001,3.75,8790.29,GBP,"Short, Moore and Douglas",failed
po_9491800,REF-500105,2026-03-02T00:00:00Z,7698.679999999999,6.22,7650.11,GBP,Schneider Ltd,pending
po_6803583,REF-329820,2026-04-21T00:00:00Z,13866.869999999999,6.18,13849.88,USD,"Rogers, Anderson and Campos",settled
po_4459632,REF-997363,2026-03-03T00:00:00Z,22335.45,14.24,22315.09,USD,"Moss, Atkins and Daniels",failed
po_3864080,REF-656495,2026-03-31T00:00:00Z,2748.53,17.71,2699.46,GBP,Smith Ltd,failed
po_7671710,REF-456708,2026-02-27T00:00:00Z,13962.55,10.73,13938.14,USD,Arroyo-Pope,failed
po_7285488,REF-603838,2026-04-16T00:00:00Z,11178.279999999999,3.91,11159.13,GBP,Hughes Inc,failed
po_5565303,REF-804836,2026-01-26T00:00:00Z,15132.84,9.25,15110.28,USD,"Taylor, Zavala and Bates",processing
po_9264946,REF-860515,2026-02-07T00:00:00Z,12054.17,17.34,12048.18,EUR,"Martinez, Joseph and Simmons",pending
po_1800922,REF-524584,2026-03-03T00:00:00Z,20762.34,19.05,20755.96,EUR,Johnson Inc,failed
po_8856743,REF-795428,2026-01-30T00:00:00Z,19216.460000000003,7.4,19168.33,GBP,"Hayes, Luna and Miller",failed
po_3425437,REF-199856,2026-02-08T00:00:00Z,6804.61,19.37,6777.33,GBP,"Salinas, Barnes and Cooper",failed
po_2972292,REF-611494,2026-04-16T00:00:00Z,12201.519999999999,8.8,12162.46,GBP,Church Inc,pending
po_5119761,REF-206705,2026-02-28T00:00:00Z,11163.63,3.37,11114.89,EUR,Li-Jones,failed
po_1323716,REF-397167,2026-03-04T00:00:00Z,24872.29,7.61,24867.48,GBP,"Ramirez, Hernandez and Fox",settled
po_9875182,REF-501832,2026-04-30T00:00:00Z,18971.829999999998,13.92,18955.51,EUR,Hamilton-Bautista,processing
po_4320912,REF-918511,2026-04-13T00:00:00Z,2808.04,10.25,2768.3,EUR,Gomez-Cardenas,pending
po_6794950,REF-612805,2026-01-05T00:00:00Z,17629.379999999997,15.31,17588.19,GBP,Lewis-Robinson,settled
po_8409312,REF-616422,2026-01-21T00:00:00Z,1240.69,17.8,1202.03,EUR,Newman-Thomas,failed
po_7540294,REF-154053,2026-03-26T00:00:00Z,4961.92,10.76,4920.53,GBP,Price PLC,failed
po_3118220,REF-720020,2026-04-13T00:00:00Z,5985.12,19.18,5951.18,GBP,Bowers Ltd,pending
po_7615498,REF-213461,2026-01-10T00:00:00Z,8122.589999999999,15.42,8073.73,USD,"Lewis, Joyce and Robertson",processing
po_2431567,REF-492990,2026-01-23T00:00:00Z,9465.6,18.51,9454.12,EUR,Wright Group,pending
po_2672973,REF-679460,2026-01-26T00:00:00Z,17213.88,18.06,17186.56,USD,Welch-Peck,processing
po_4096807,REF-178119,2026-01-03T00:00:00Z,9588.2,11.29,9565.5,USD,Erickson and Sons,processing
po_8801944,REF-606362,2026-02-28T00:00:00Z,12735.73,15.07,12716.25,EUR,"Garcia, Mercado and West",failed
po_9405450,REF-536245,2026-03-22T00:00:00Z,16383.900000000001,11.91,16363.79,GBP,"Owen, Gibson and Johnson",settled
po_1342811,REF-520065,2026-04-11T00:00:00Z,9713.349999999999,18.32,9693.39,EUR,Harvey Inc,settled
po_2675054,REF-452628,2026-01-16T00:00:00Z,16148.390000000001,19.88,16138.19,USD,Davis-Mitchell,pending
po_3883538,REF-223591,2026-01-22T00:00:00Z,23883.92,1.07,23863.25,EUR,Jones-Graham,pending
po_9447086,REF-931171,2026-02-15T00:00:00Z,13812.859999999999,4.65,13771.31,GBP,Reed PLC,settled
po_6104605,REF-426629,2026-03-02T00:00:00Z,11232.96,16.35,11229.65,EUR,White Group,settled
po_2677155,REF-638157,2026-02-16T00:00:00Z,4780.37,10.37,4755.22,GBP,"Davis, Kim and Ingram",processing
po_5250843,REF-159751,2026-02-26T00:00:00Z,868.14,5.41,840.64,EUR,Colon Group,failed
po_4765489,REF-684426,2026-04-06T00:00:00Z,9661.19,18.89,9644.99,EUR,"Miller, Anderson and Padilla",processing
po_6592366,REF-347814,2026-04-07T00:00:00Z,21118.6,19.69,21072.89,GBP,Bowers Ltd,failed
po_2555745,REF-394551,2026-03-10T00:00:00Z,2979.4,8.35,2929.85,USD,Church Inc,failed
po_7580103,REF-477360,2026-04-24T00:00:00Z,12120.16,9.54,12104.13,EUR,"Clarke, Johnson and Watson",failed
po_4409424,REF-692733,2026-03-06T00:00:00Z,10502.15,12.57,10472.73,EUR,Schneider Ltd,failed
po_8991958,REF-983793,2026-01-01T00:00:00Z,13225.06,15.58,13222.41,EUR,"Payne, Wall and Hernandez",processing
po_8449742,REF-893634,2026-01-05T00:00:00Z,10994.27,15.92,10989.85,EUR,"Williams, Oneill and Torres",settled
po_5057676,REF-726077,2026-03-11T00:00:00Z,24712.73,3.72,24709.19,USD,Allen and Sons,pending
po_4199904,REF-989364,2026-04-16T00:00:00Z,606.09,11.22,588.38,EUR,Peters-Ward,processing
po_5819564,REF-460326,2026-03-05T00:00:00Z,15006.72,15.82,14979.67,USD,Ramsey-Caldwell,failed
po_8450197,REF-110282,2026-04-10T00:00:00Z,24068.219999999998,19.87,24047.12,GBP,Lawrence-Lee,pending
po_9062053,REF-768510,2026-03-08T00:00:00Z,12007.460000000001,18.09,12004.79,EUR,"Walker, Garcia and Mcguire",failed
po_2279911,REF-238116,2026-03-25T00:00:00Z,23077.86,3.99,23064.53,GBP,Young-Hudson,failed
po_8902192,REF-798910,2026-04-27T00:00:00Z,4363.91,7.16,4362.69,USD,Davis PLC,settled
po_5992185,REF-122232,2026-01-19T00:00:00Z,7841.64,6.16,7822.68,GBP,Rose-Gonzales,processing
po_8504725,REF-382130,2026-01-07T00:00:00Z,15510.75,4.25,15497.36,GBP,Smith and Sons,settled
po_4626686,REF-870645,2026-02-06T00:00:00Z,1429.17,14.44,1408.67,GBP,"Wilson, Robertson and Gonzalez",settled
po_1116892,REF-260986,2026-03-17T00:00:00Z,21619.789999999997,1.84,21614.1,EUR,Hays-Dalton,settled
po_4997590,REF-747417,2026-01-03T00:00:00Z,15254.5,3.84,15242.38,EUR,Reeves Ltd,processing
po_8203403,REF-457004,2026-03-15T00:00:00Z,14436.61,16.24,14394.34,USD,Gonzalez-Mcdaniel,processing
po_4996732,REF-581810,2026-04-16T00:00:00Z,24370.11,4.01,24340.55,EUR,Charles-Butler,pending
po_8735772,REF-173494,2026-03-29T00:00:00Z,12964.880000000001,17.76,12940.36,GBP,Lane-Hines,failed
po_6157067,REF-584903,2026-03-20T00:00:00Z,4970.81,10.85,4958.89,EUR,Wilson Ltd,settled
po_5816411,REF-659877,2026-04-28T00:00:00Z,19079.87,2.25,19078.41,USD,Arellano-Whitaker,failed
po_4704808,REF-500496,2026-02-20T00:00:00Z,10415.83,12.39,10394.61,EUR,Schneider Ltd,settled
po_7643810,REF-205125,2026-04-26T00:00:00Z,17969.09,2.25,17952.86,EUR,"Pena, Jones and Sanchez",processing
po_8522486,REF-168970,2026-03-22T00:00:00Z,10582.34,4.11,10542.08,USD,Price PLC,pending
po_3787770,REF-827228,2026-04-26T00:00:00Z,15443.14,18.34,15421.01,GBP,Kirk-Henson,failed
po_2133362,REF-312643,2026-04-02T00:00:00Z,10125.400000000001,13.25,10082.03,USD,Allen Group,failed
po_2026181,REF-372428,2026-02-09T00:00:00Z,6291.25,9.41,6254.25,GBP,"Martinez, Joseph and Simmons",failed
po_6817661,REF-342428,2026-02-08T00:00:00Z,23663.13,9.91,23653.58,USD,Lopez-Stout,pending
po_1846806,REF-332065,2026-04-24T00:00:00Z,6231.66,5.37,6221.8,GBP,"Evans, Conway and Hall",failed
po_6439117,REF-764315,2026-01-02T00:00:00Z,3880.2400000000002,8.6,3834.36,EUR,Kim Group,pending
po_1877905,REF-194135,2026-03-31T00:00:00Z,8197.57,3.89,8183.17,USD,"Salinas, Barnes and Cooper",failed
po_2528959,REF-952505,2026-02-16T00:00:00Z,7698.45,16.62,7656.07,USD,Mata Inc,failed
po_3034681,REF-366263,2026-03-19T00:00:00Z,17939.34,8.45,17894.53,USD,Newman-Thomas,pending
po_8257408,REF-980694,2026-01-02T00:00:00Z,24529.65,3.5,24517.02,EUR,Brown and Sons,settled
po_6135035,REF-429664,2026-01-07T00:00:00Z,7844.0,5.1,7833.7,EUR,Smith Ltd,processing
po_9146884,REF-146275,2026-01-13T00:00:00Z,18677.16,10.96,18635.44,GBP,"Bates, Diaz and Lowe",settled
po_8054216,REF-354880,2026-02-18T00:00:00Z,1027.29,1.87,980.67,EUR,Davenport PLC,failed
po_2883407,REF-895516,2026-03-09T00:00:00Z,8402.42,18.93,8368.43,EUR,Gardner Inc,failed
po_8439765,REF-118604,2026-02-05T00:00:00Z,11513.74,10.89,11466.08,EUR,Dickson-Gutierrez,failed
po_8540358,REF-531652,2026-01-26T00:00:00Z,8702.58,17.5,8683.32,EUR,Hunter-Nicholson,failed
po_9452037,REF-147640,2026-02-24T00:00:00Z,2126.3199999999997,12.89,2122.93,EUR,Beard-Cooper,processing
po_1309179,REF-654965,2026-02-13T00:00:00Z,465.2,2.89,431.03,USD,Thompson-Campbell,processing
po_5866606,REF-489206,2026-01-13T00:00:00Z,2746.44,1.45,2728.93,USD,Kirk-Henson,settled
po_4974548,REF-854892,2026-04-05T00:00:00Z,14783.1,10.09,14756.6,USD,"Owens, Peters and White",failed
po_4792077,REF-651710,2026-01-31T00:00:00Z,5432.820000000001,10.34,5383.51,USD,"Molina, Wells and Bright",failed
po_3437261,REF-506308,2026-04-06T00:00:00Z,7886.95,9.59,7869.45,EUR,"Howard, Russo and Smith",failed
po_4094594,REF-235936,2026-01-04T00:00:00Z,147.94,13.53,129.33,USD,"Martinez, Henderson and Osborne",settled
po_9183869,REF-631461,2026-04-08T00:00:00Z,23104.45,6.58,23077.62,GBP,Erickson and Sons,failed
po_3685540,REF-186924,2026-02-22T00:00:00Z,14643.15,5.93,14602.99,EUR,Maxwell-Shepherd,pending
po_7379687,REF-583906,2026-04-21T00:00:00Z,4839.31,12.99,4805.04,USD,Brown and Sons,settled
po_2710197,REF-106712,2026-02-21T00:00:00Z,15157.869999999999,16.28,15116.96,USD,Brown Ltd,pending
po_5392839,REF-418529,2026-04-23T00:00:00Z,23916.269999999997,2.77,23911.42,GBP,"Dorsey, Patterson and Harrison",settled
po_6196201,REF-110179,2026-02-08T00:00:00Z,23614.39,1.73,23598.11,GBP,Hawkins-Saunders,failed
po_7538508,REF-410286,2026-01-12T00:00:00Z,19829.13,10.0,19814.81,EUR,Allen-Taylor,pending
po_1062242,REF-380734,2026-04-02T00:00:00Z,15031.710000000001,5.36,15001.1,USD,Allen-Taylor,settled
po_6881972,REF-294848,2026-01-11T00:00:00Z,18713.600000000002,2.24,18701.15,GBP,"Jackson, Romero and Mendez",settled
po_7517905,REF-128062,2026-01-10T00:00:00Z,6101.48,1.41,6054.86,GBP,Hamilton-Bautista,failed
po_7799596,REF-912538,2026-02-17T00:00:00Z,11650.98,1.48,11610.38,EUR,Roberts Group,settled
po_8451620,REF-609908,2026-02-25T00:00:00Z,19980.22,3.1,19953.36,USD,"Chavez, Davis and Walton",settled
po_5686145,REF-124773,2026-03-19T00:00:00Z,20820.030000000002,5.43,20807.88,USD,"Yu, Nguyen and Wood",failed
po_5090337,REF-269616,2026-04-30T00:00:00Z,24668.989999999998,17.65,24623.55,EUR,Dudley Ltd,settled
po_6090854,REF-854283,2026-01-27T00:00:00Z,9671.949999999999,14.19,9633.55,EUR,Mitchell-Byrd,pending
po_9039011,REF-882498,2026-04-11T00:00:00Z,17981.76,8.37,17948.48,USD,Lopez-Stout,processing
po_7104180,REF-310510,2026-03-14T00:00:00Z,17568.25,2.92,17539.85,USD,Vincent-Mcclure,pending
po_7595877,REF-242865,2026-02-18T00:00:00Z,15213.75,4.96,15197.94,USD,Phillips-Wyatt,processing
po_7629008,REF-609605,2026-02-15T00:00:00Z,16594.46,15.2,16573.98,GBP,Thompson-Washington,pending
po_1929168,REF-125012,2026-02-11T00:00:00Z,15123.39,7.21,15118.31,GBP,Nguyen-White,settled
po_4241648,REF-883270,2026-04-08T00:00:00Z,4860.360000000001,6.76,4833.35,EUR,Kim Group,processing
po_9284425,REF-524546,2026-04-19T00:00:00Z,19144.09,18.93,19109.95,GBP,Roberts Group,processing
po_2369209,REF-859839,2026-02-09T00:00:00Z,15739.330000000002,19.7,15712.54,EUR,Howard-Mcdonald,failed
po_6316098,REF-130467,2026-04-16T00:00:00Z,1647.42,12.58,1601.68,GBP,Orozco Ltd,settled
po_7749788,REF-336273,2026-01-18T00:00:00Z,10918.220000000001,18.32,10877.77,USD,Jenkins-Henderson,pending
po_5165993,REF-986738,2026-02-10T00:00:00Z,11581.130000000001,15.19,11540.86,EUR,"George, Lewis and Mitchell",processing
po_6602645,REF-921196,2026-02-08T00:00:00Z,12711.259999999998,7.61,12694.71,USD,"Howard, Lynch and Morris",settled
po_4949030,REF-602172,2026-03-08T00:00:00Z,17496.48,3.21,17472.55,USD,"Berry, Rios and Marshall",pending
po_8858567,REF-299503,2026-01-18T00:00:00Z,9935.57,14.71,9896.86,USD,"Ramirez, Hernandez and Fox",pending
po_9044411,REF-463076,2026-04-07T00:00:00Z,24453.329999999998,19.77,24419.23,GBP,Brady-Ford,processing
po_1513872,REF-585507,2026-03-24T00:00:00Z,3771.76,11.32,3731.73,EUR,"Garner, Lawson and Richard",failed
po_2856073,REF-274198,2026-03-14T00:00:00Z,828.9599999999999,9.96,826.03,GBP,"Brown, Middleton and Williams",pending
po_5948048,REF-404724,2026-04-07T00:00:00Z,5765.21,9.93,5757.46,EUR,"Howell, Hart and Swanson",settled
po_1307364,REF-319509,2026-04-07T00:00:00Z,12312.06,17.82,12264.17,GBP,"Fleming, King and Herring",settled
po_3575986,REF-550126,2026-01-16T00:00:00Z,17261.219999999998,11.05,17223.67,EUR,"Hernandez, Wade and Rodriguez",settled
po_1505595,REF-959071,2026-04-22T00:00:00Z,16793.260000000002,3.13,16749.9,GBP,Roberts LLC,processing
po_2078399,REF-685264,2026-04-17T00:00:00Z,3168.2999999999997,8.4,3121.1,EUR,Pennington PLC,processing
po_3851395,REF-404244,2026-02-05T00:00:00Z,158.27,12.14,132.0,GBP,Prince-Martinez,failed
po_7249141,REF-700986,2026-03-19T00:00:00Z,185.46,5.65,176.63,USD,Lewis-Robinson,pending
po_9337336,REF-779395,2026-02-27T00:00:00Z,8176.08,4.31,8126.32,GBP,King-George,failed
po_7742191,REF-221437,2026-01-11T00:00:00Z,14908.439999999999,2.57,14905.46,USD,Kelly-Murphy,processing
po_6192519,REF-476170,2026-04-26T00:00:00Z,24276.519999999997,3.49,24235.01,USD,Howard LLC,pending
po_2794738,REF-289841,2026-03-17T00:00:00Z,24025.969999999998,15.92,23991.62,EUR,"Snow, Rodgers and Miller",pending
po_9902106,REF-563629,2026-01-18T00:00:00Z,18999.89,18.32,18970.94,EUR,Park-Daniels,settled
po_5568345,REF-221934,2026-01-23T00:00:00Z,21981.38,13.93,21957.91,GBP,Schneider Ltd,settled
po_8827281,REF-210968,2026-02-18T00:00:00Z,206.79,18.22,200.64,EUR,Robbins LLC,failed
po_9598818,REF-809633,2026-03-07T00:00:00Z,22844.27,11.38,22811.32,USD,Brown LLC,failed
po_5642138,REF-696087,2026-04-01T00:00:00Z,9929.56,14.0,9913.24,USD,Flynn-Matthews,failed
po_6950148,REF-709778,2026-02-20T00:00:00Z,6995.35,3.07,6945.67,USD,"Hernandez, Hill and Hull",processing
po_7104797,REF-740914,2026-01-26T00:00:00Z,6281.71,6.97,6255.9,GBP,Hickman-Walter,pending
po_1952764,REF-496798,2026-01-09T00:00:00Z,8313.21,13.39,8263.4,GBP,Mccoy Ltd,settled
po_3493299,REF-819409,2026-04-22T00:00:00Z,11666.0,14.59,11655.65,EUR,Smith-Abbott,failed
po_7586532,REF-733355,2026-03-16T00:00:00Z,22623.579999999998,4.01,22607.14,EUR,"Mooney, Black and Roach",pending
po_8111541,REF-375232,2026-01-19T00:00:00Z,20266.15,7.27,20226.33,EUR,"Shaw, Baker and Scott",settled
po_5598546,REF-256024,2026-01-05T00:00:00Z,7906.4,16.18,7866.23,EUR,"Hernandez, Hill and Hull",settled
po_3832999,REF-254638,2026-03-22T00:00:00Z,13830.130000000001,18.22,13786.53,USD,Leach-Walker,pending
po_6586260,REF-684536,2026-02-22T00:00:00Z,9136.33,19.42,9132.83,EUR,"Rodriguez, Sutton and Santiago",pending
po_2035429,REF-665112,2026-04-08T00:00:00Z,204.14,16.65,190.26,EUR,"Salinas, Barnes and Cooper",settled
po_4083007,REF-495344,2026-03-13T00:00:00Z,17373.0,11.72,17364.67,USD,Smith-Gaines,failed
po_5242142,REF-774564,2026-02-24T00:00:00Z,10041.43,1.63,10025.27,EUR,"Bates, Diaz and Lowe",processing
po_3643272,REF-177474,2026-04-03T00:00:00Z,22840.62,8.18,22811.3,EUR,Jones-Taylor,pending
po_5693061,REF-281756,2026-01-20T00:00:00Z,5637.58,15.81,5627.67,EUR,White Group,failed
po_2327921,REF-566516,2026-04-23T00:00:00Z,12336.67,4.18,12287.61,GBP,Wilson Group,settled
po_8156941,REF-707744,2026-03-05T00:00:00Z,10457.95,19.07,10413.53,EUR,Johnson-Ruiz,processing
po_8407456,REF-583427,2026-02-15T00:00:00Z,22923.66,14.24,22922.48,EUR,"Curry, Wolfe and Ramirez",failed
po_3287252,REF-249190,2026-01-11T00:00:00Z,11741.990000000002,19.79,11715.87,USD,Perez-Neal,processing
po_9645484,REF-558801,2026-01-15T00:00:00Z,17694.93,4.82,17693.41,EUR,"Rollins, Charles and Black",processing
po_7055966,REF-167217,2026-03-22T00:00:00Z,24248.789999999997,8.09,24236.12,GBP,Shaw-Stuart,failed
po_9152030,REF-189758,2026-03-18T00:00:00Z,19844.030000000002,2.95,19800.29,USD,Young-Hudson,pending
po_3544537,REF-967183,2026-03-01T00:00:00Z,16263.14,6.58,16230.38,GBP,Nguyen-White,settled
po_3963032,REF-968931,2026-04-28T00:00:00Z,24363.36,1.91,24361.78,USD,Thomas PLC,failed
po_8941847,REF-815839,2026-03-31T00:00:00Z,4121.900000000001,9.75,4107.72,GBP,Nguyen-Roberts,failed
po_2398894,REF-424253,2026-04-05T00:00:00Z,8070.07,3.15,8049.25,GBP,"Hernandez, Hill and Hull",pending
po_8504258,REF-296769,2026-01-11T00:00:00Z,23550.01,3.19,23530.42,GBP,Johnson-Ruiz,processing
po_9660586,REF-904070,2026-03-04T00:00:00Z,20967.08,6.23,20941.13,EUR,"Curtis, Turner and Soto",settled
po_4508111,REF-279217,2026-02-20T00:00:00Z,23911.11,8.1,23901.16,EUR,"Ward, Garcia and Henry",pending
po_9584542,REF-222222,2026-04-25T00:00:00Z,18453.39,13.7,18422.52,USD,Li-Martinez,failed
po_1669128,REF-223505,2026-02-21T00:00:00Z,1976.79,3.81,1932.44,EUR,Young-Hudson,processing
po_3364015,REF-451216,2026-01-01T00:00:00Z,15463.04,17.22,15414.59,EUR,Thompson-Campbell,failed
po_8959777,REF-419865,2026-02-26T00:00:00Z,15280.380000000001,17.71,15231.03,GBP,Robbins LLC,settled
po_9446439,REF-149722,2026-03-09T00:00:00Z,11490.24,12.75,11463.83,EUR,"Johnson, Phillips and Brown",processing
po_7978463,REF-573871,2026-02-02T00:00:00Z,7397.26,18.42,7347.52,EUR,Fitzgerald PLC,failed
po_5942667,REF-167111,2026-03-25T00:00:00Z,4594.78,5.61,4570.33,EUR,"Rogers, Anderson and Campos",failed
po_8027733,REF-521593,2026-04-12T00:00:00Z,24547.61,5.79,24530.18,EUR,Griffin Inc,settled
